"Filter 1","F1 (2)","StartDate","EndDate","Status","IPAddress","Progress","Duration__in_seconds_","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","Consent","SWLS_1","SWL01","SWLS_2","SWL_02","SWLS_3","SWL_03","SWLS_4","SWL_04","SWLS_5","SWL_05","SWLScr","Attention_Check","SCC_1_","SCC_2_","SCC_3_","SCC_4_","SCC_5_","SCC_6","RSCC_6","SCC_7_","SCC_8_","SCC_9_","SCC_10_","SCC_11","RSCC_11","SCC_12_","SCCScr","DN_1","DN_2","DN_3_","RDN_3","DN_Scr","IN_1","IN_2","IN_3","RIN_3","IN_Scr","LM_YA1","LM_YA2","LM_YA3","LM_YA4","LM_YA5","LM_YA6","LM_YA7","LM_YA8","LM_YA9","LM_YA10","LM_YA11","LM_YA12","LM_YA13","LM_YA14","LM_YA15","LM_YA16","LM_MA1","LM_MA2","LM_MA3","LM_MA4","LM_MA5","LM_MA6","LM_MA7","LM_MA8","LM_MA9","LM_MA10","LM_MA11","LM_MA12","LM_MA13","LM_EA1","LM_EA2","LM_EA3","LM_EA4","LM_EA5","LM_EA6","LM_EA7","LM_EA8","LM_EA9","LM_EA10","LM_EA11","LM_EA12","CYA1","CYA2","CYA3","CYA4","CYA5","CYA6","CYA7","CYA8","CYA9","CYA10","CYA11","CYA12","CYA13","CYA14","CYA15","CYA16","CMA1","CMA2","CMA3","CMA4","CMA5","CMA6","CMA7","CMA8","CMA9","CMA10","CMA11","CMA12","CMA13","CEA1","CEA2","CEA3","CEA4","CEA5","CEA6","CEA7","CEA8","CEA9","CEA10","CEA11","CEA12","A_YA1_1","A_YA2_1","A_YA3_1","A_YA4_1","A_YA5_1","A_YA6_1","A_YA7_1","A_YA8_1","check50_1","A_YA9_1","A_YA10_1","A_YA11_1","A_YA12_1","A_YA13_1","A_YA14_1","A_YA15_1","A_YA16_1","A_MA1_1","A_MA2_1","A_MA3_1","A_MA4_1","A_MA5_1","A_MA6_1","A_MA7_1","A_MA8_1","A_MA9_1","A_MA10_1","A_MA11_1","A_MA12_1","A_MA13_1","A_EA1_1","A_EA2_1","A_EA3_1","A_EA4_1","A_EA5_1","A_EA6_1","A_EA7_1","A_EA8_1","A_EA9_1","A_EA10_1","A_EA11_1","A_EA12_1","YA%1","YA%2","YA%3","YA%4","YA%5","YA%6","YA%7","YA%8","YA%9","YA%10","YA%11","YA%12","YA%13","YA%14","YA%15","YA%16","MYA%","MA%1","MA%2","MA%3","MA%4","MA%5","MA%6","MA%7","MA%8","MA%9","MA%10","MA%11","MA%12","MA%13","MMA%","EA%1","EA%2","EA%3","EA%4","EA%5","EA%6","EA%7","EA%8","EA%9","EA%10","EA%11","EA%12","MEA%","FTP_1","FTP_2","FTP_3","FTP_4","FTP_5","FTP_6","FTP_7","FTP_8","RFTP_8","FTP_9","RFTP_9","FTP_10","RFTP_10","FTP_Scr","Age","Age Group","Age_aq","Gender","Q71_1","Q71_2","Q71_3","Q71_4","Q71_5","Q71_6","Q71_7","Q71_7_TEXT","Education","Income","PoliticalOrientation","Religion","Religion_10_TEXT","participantId","assignmentId","projectId","projectId (2)"
1,1,19775,19775,0,"66.113.55.198",100.0,930.0,1,19775,"R_5wyz6PFJrYOO3Sh",,,,,"47.8408","-112.1984","anonymous","EN",1,3,0.3333333333333333,2,0.25,5,0.6666666666666666,5,0.6666666666666666,2,0.16666666666666666,0.41666666666666663,"I spent a lot of time this past weekend working on my writing project, which is part of a book I am working on.",6,6,6,5,5,6,2,6,6,5,6,2,6,6,5.416666666666667,5,3,3,5,4.333333333333333,5,3,5,3,3.6666666666666665,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,84.0,79.0,39.0,72.0,66.0,91.0,81.0,73.0,50.0,41.0,56.0,93.0,38.0,73.0,57.0,80.0,92.0,57.0,84.0,64.0,77.0,42.0,56.0,41.0,90.0,72.0,79.0,66.0,74.0,60.0,72.0,64.0,94.0,67.0,94.0,58.0,60.0,51.0,63.0,83.0,63.0,81.0,84.0,79.0,39.0,72.0,66.0,91.0,81.0,73.0,41.0,56.0,93.0,-38.0,73.0,57.0,80.0,92.0,64.9375,57.0,84.0,64.0,-77.0,42.0,56.0,41.0,90.0,72.0,79.0,66.0,74.0,60.0,54.46153846153846,72.0,64.0,94.0,67.0,94.0,58.0,60.0,51.0,63.0,83.0,63.0,81.0,70.83333333333333,6,5,6,3,3,4,5,5,3,5,3,5,3,4.1,69.0,"Elderly Adult",4761.0,2,1,,,,,,,,5,3,4,10,"Spiritually oriented w Christian and mysticism influences but not traditionally religious","31202BFA9A664031B1344B876E4BB57D","1defc6b2-897a-4989-8ab8-a47100bb0b48","251a5fa8-917c-4ed3-8cde-642df604367d","251a5fa8-917c-4ed3-8cde-642df604367d"
1,1,19775,19775,0,"71.75.145.175",100.0,401.0,1,19775,"R_12DP2mrv3D6jwDK",,,,,"36.0682","-80.2928","anonymous","EN",1,4,0.5,2,0.25,3,0.3333333333333333,3,0.3333333333333333,4,0.5,0.3833333333333333,"I went to visit family.",4,5,4,3,4,4,4,4,3,3,4,4,4,3,3.75,4,3,4,4,3.6666666666666665,3,4,4,4,3.6666666666666665,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,35.0,32.0,26.0,35.0,37.0,30.0,26.0,38.0,50.0,32.0,24.0,38.0,43.0,36.0,43.0,21.0,52.0,33.0,24.0,21.0,31.0,25.0,21.0,32.0,37.0,59.0,40.0,34.0,33.0,27.0,30.0,29.0,29.0,28.0,31.0,26.0,25.0,35.0,34.0,28.0,29.0,35.0,-35.0,-32.0,-26.0,-35.0,-37.0,-30.0,-26.0,38.0,-32.0,-24.0,-38.0,-43.0,-36.0,-43.0,-21.0,-52.0,-29.5,-33.0,-24.0,-21.0,-31.0,-25.0,-21.0,-32.0,-37.0,-59.0,-40.0,-34.0,-33.0,-27.0,-32.07692307692308,-30.0,-29.0,-29.0,-28.0,-31.0,-26.0,-25.0,-35.0,-34.0,28.0,29.0,-35.0,-20.416666666666668,3,3,4,4,3,4,4,5,3,4,4,4,4,3.6,24.0,"Young Adult",576.0,1,,,,1,,,,,4,1,4,9,,"C4F52E1AAD5E4409816EBB081DE95CF6","200082de-6b7a-4e10-8ad4-03a56b0f565b","251a5fa8-917c-4ed3-8cde-642df604367d","251a5fa8-917c-4ed3-8cde-642df604367d"
1,1,19775,19775,0,"66.189.84.208",100.0,1199.0,1,19775,"R_1doUDBINHE3ci5t",,,,,"42.2821","-71.8262","anonymous","EN",1,3,0.3333333333333333,2,0.25,5,0.6666666666666666,5,0.6666666666666666,3,0.3333333333333333,0.44999999999999996,"I went to a movie and dinner with a friend.",6,6,5,5,5,5,3,3,6,6,6,2,6,3,5.0,6,2,5,3,3.6666666666666665,3,2,6,2,2.3333333333333335,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,-1,1,1,1,1,1,1,1,1,1,66.0,77.0,80.0,74.0,71.0,80.0,60.0,70.0,50.0,83.0,71.0,96.0,15.0,70.0,60.0,76.0,76.0,79.0,85.0,72.0,61.0,87.0,55.0,65.0,90.0,81.0,71.0,83.0,60.0,81.0,86.0,87.0,82.0,80.0,86.0,61.0,72.0,61.0,77.0,90.0,90.0,70.0,66.0,77.0,80.0,74.0,71.0,80.0,60.0,70.0,83.0,71.0,96.0,15.0,70.0,60.0,76.0,76.0,70.3125,79.0,85.0,72.0,61.0,87.0,55.0,65.0,90.0,81.0,71.0,83.0,60.0,-81.0,62.15384615384615,-86.0,87.0,-82.0,80.0,86.0,61.0,72.0,61.0,77.0,90.0,90.0,70.0,50.5,5,6,5,2,2,2,2,6,2,5,3,6,2,3.1,71.0,"Elderly Adult",5041.0,2,1,,,,,,,,6,9,2,1,,"AA18771A0493444FB7B8D46E05584BD9","864d6a35-e713-4f2b-a866-64b48abfd478","251a5fa8-917c-4ed3-8cde-642df604367d","251a5fa8-917c-4ed3-8cde-642df604367d"
1,1,19775,19775,0,"98.195.85.55",100.0,334.0,1,19775,"R_7qyDlJdmhWSXGSJ",,,,,"29.8738","-95.5233","anonymous","EN",1,3,0.3333333333333333,2,0.25,2,0.16666666666666666,3,0.3333333333333333,2,0.16666666666666666,0.25,"I worked on cleaning out my car.",4,4,4,4,5,4,4,5,5,4,5,4,4,4,4.333333333333333,6,5,4,4,5.0,5,6,4,4,5.0,2,2,1,2,2,1,2,1,2,1,2,1,2,2,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,-1,-1,1,-1,-1,1,-1,1,-1,1,-1,1,-1,-1,1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,1,52.0,55.0,52.0,49.0,53.0,56.0,55.0,51.0,50.0,49.0,50.0,48.0,48.0,67.0,54.0,51.0,59.0,54.0,49.0,58.0,59.0,55.0,51.0,49.0,57.0,57.0,59.0,53.0,50.0,44.0,38.0,32.0,51.0,55.0,51.0,49.0,53.0,56.0,48.0,52.0,60.0,50.0,-52.0,-55.0,52.0,-49.0,-53.0,56.0,-55.0,51.0,-49.0,50.0,-48.0,48.0,-67.0,-54.0,51.0,59.0,-7.1875,54.0,-49.0,-58.0,-59.0,-55.0,-51.0,-49.0,57.0,-57.0,-59.0,-53.0,-50.0,-44.0,-36.38461538461539,-38.0,-32.0,51.0,55.0,-51.0,-49.0,-53.0,-56.0,-48.0,-52.0,-60.0,50.0,-23.583333333333332,4,5,4,4,4,5,4,4,4,5,3,4,4,4.1,39.0," Middle-Age Adult",1521.0,1,1,,,,,,,,3,5,6,2,,"33AA135E2637478D90D198D800055C1D","8f19a8e1-2139-4ef8-a6e5-77bb640fac85","251a5fa8-917c-4ed3-8cde-642df604367d","251a5fa8-917c-4ed3-8cde-642df604367d"
1,1,19775,19775,0,"67.209.31.126",100.0,1022.0,1,19775,"R_5qaUdVPmxYJrYsi",,,,,"34.2644","-78.0591","anonymous","EN",1,1,0.0,1,0.0,2,0.16666666666666666,2,0.16666666666666666,6,0.8333333333333334,0.23333333333333334,"This weekend I looked into purchasing more photography equipment to continue my hobby.",6,1,3,3,6,3,5,6,6,5,4,3,5,3,4.416666666666667,2,1,7,1,1.3333333333333333,2,1,7,1,1.3333333333333333,2,2,2,1,2,2,1,1,1,1,2,2,2,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2,2,-1,-1,-1,1,-1,-1,1,1,1,1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,1,-1,-1,-1,80.0,10.0,30.0,5.0,3.0,5.0,35.0,25.0,50.0,55.0,20.0,30.0,70.0,20.0,10.0,30.0,60.0,1.0,15.0,15.0,2.0,35.0,1.0,5.0,0.0,0.0,0.0,2.0,15.0,10.0,0.0,1.0,5.0,1.0,1.0,1.0,3.0,70.0,70.0,35.0,1.0,1.0,-80.0,-10.0,-30.0,5.0,-3.0,-5.0,35.0,25.0,55.0,20.0,-30.0,-70.0,-20.0,10.0,-30.0,60.0,-4.25,-1.0,-15.0,-15.0,-2.0,35.0,-1.0,-5.0,-0.0,-0.0,-0.0,-2.0,-15.0,-10.0,-2.3846153846153846,-0.0,-1.0,-5.0,-1.0,1.0,-1.0,-3.0,70.0,70.0,-35.0,-1.0,-1.0,7.75,1,3,1,3,2,1,6,3,5,7,1,3,5,2.8,20.0,"Young Adult",400.0,2,1,,,,,,,,2,4,1,8,,"4340729D52124358B71F7EB9BF157CB6","bccdefc9-d3bd-4043-abe9-eff7feb5278d","251a5fa8-917c-4ed3-8cde-642df604367d","251a5fa8-917c-4ed3-8cde-642df604367d"
1,1,19775,19775,0,"97.137.202.53",100.0,1174.0,1,19775,"R_7iCWiMEbgX7uOFH",,,,,"29.8965","-90.2033","anonymous","EN",1,5,0.6666666666666666,4,0.75,5,0.6666666666666666,5,0.6666666666666666,2,0.16666666666666666,0.5833333333333333,"My son and I went shopping for groceries on Sunday.",6,6,6,6,6,2,6,6,6,5,6,2,6,6,5.916666666666667,6,6,2,6,6.0,6,2,6,2,3.3333333333333335,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,-1,-1,-1,1,1,1,1,1,1,-1,1,1,90.0,85.0,80.0,75.0,75.0,75.0,80.0,80.0,50.0,85.0,75.0,90.0,20.0,80.0,40.0,90.0,85.0,70.0,85.0,75.0,60.0,75.0,40.0,70.0,80.0,75.0,70.0,60.0,60.0,85.0,65.0,70.0,60.0,80.0,85.0,55.0,75.0,80.0,65.0,80.0,100.0,80.0,90.0,85.0,80.0,75.0,75.0,75.0,80.0,80.0,85.0,75.0,90.0,20.0,80.0,40.0,90.0,85.0,75.3125,70.0,85.0,75.0,60.0,75.0,-40.0,-70.0,80.0,75.0,70.0,60.0,60.0,85.0,52.69230769230769,-65.0,-70.0,-60.0,80.0,85.0,55.0,75.0,80.0,65.0,-80.0,100.0,80.0,28.75,4,4,5,3,3,2,4,5,3,5,3,5,3,3.4,74.0,"Elderly Adult",5476.0,1,1,,,,,,,,6,5,1,9,,"704649DC3E254F468E9C24763DC05289","40c28b0f-4dec-4c9b-be52-66d7644e8dc5","251a5fa8-917c-4ed3-8cde-642df604367d","251a5fa8-917c-4ed3-8cde-642df604367d"
1,1,19775,19775,0,"98.61.41.79",100.0,443.0,1,19775,"R_6E4NNq1Oaq2q2eH",,,,,"45.08","-93.0227","anonymous","EN",1,5,0.6666666666666666,4,0.75,6,0.8333333333333334,5,0.6666666666666666,6,0.8333333333333334,0.75,"I was sick so I stayed home and read books.",6,3,3,3,5,2,6,2,6,2,2,4,4,3,3.75,2,1,6,2,1.6666666666666667,3,1,6,2,2.0,1,2,1,2,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2,1,2,2,2,1,1,2,2,2,2,2,1,2,1,1,2,2,2,2,1,-1,1,-1,-1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,-1,1,-1,1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,1,-1,1,1,-1,-1,-1,-1,78.0,63.0,54.0,64.0,40.0,71.0,41.0,76.0,50.0,87.0,53.0,62.0,83.0,68.0,53.0,24.0,61.0,53.0,74.0,63.0,17.0,57.0,38.0,70.0,2.0,1.0,1.0,91.0,39.0,20.0,0.0,2.0,11.0,23.0,44.0,14.0,65.0,46.0,36.0,44.0,37.0,32.0,78.0,-63.0,54.0,-64.0,-40.0,71.0,41.0,76.0,87.0,53.0,62.0,83.0,68.0,-53.0,24.0,61.0,33.625,53.0,74.0,63.0,-17.0,57.0,-38.0,70.0,-2.0,-1.0,-1.0,91.0,39.0,-20.0,28.307692307692307,-0.0,-2.0,-11.0,-23.0,44.0,-14.0,65.0,46.0,-36.0,-44.0,-37.0,-32.0,-3.6666666666666665,5,4,6,5,4,5,5,5,3,2,6,5,3,4.6,28.0,"Young Adult",784.0,2,1,,,,,,,,5,5,2,9,,"2E4CB1E4862948F3B04929F0D70700C1","4d228c4d-dac6-4405-b4f1-339ce45fe315","251a5fa8-917c-4ed3-8cde-642df604367d","251a5fa8-917c-4ed3-8cde-642df604367d"
1,1,19775,19775,0,"72.183.236.20",100.0,1048.0,1,19775,"R_34hNofP6zLKlWTn",,,,,"31.81","-106.4569","anonymous","EN",1,6,0.8333333333333334,4,0.75,6,0.8333333333333334,6,0.8333333333333334,5,0.6666666666666666,0.7833333333333333,"This past weekend, I went to my local Zoo with my daughter and my wife, and we saw all kinds of animals, like Giraffes, Elephants, Parrots, Lions and Alligators.",5,5,4,4,5,3,5,6,6,5,6,3,5,6,5.166666666666667,3,3,5,3,3.0,3,2,6,2,2.3333333333333335,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,2,1,2,2,2,1,1,2,2,2,2,2,2,2,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,-1,1,1,1,1,1,1,-1,1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,1,40.0,20.0,50.0,50.0,40.0,25.0,50.0,80.0,50.0,60.0,65.0,50.0,50.0,20.0,50.0,50.0,50.0,25.0,30.0,50.0,30.0,50.0,10.0,10.0,0.0,0.0,0.0,70.0,10.0,5.0,0.0,0.0,10.0,25.0,10.0,10.0,25.0,75.0,20.0,35.0,0.0,50.0,40.0,20.0,50.0,50.0,40.0,25.0,50.0,80.0,60.0,65.0,-50.0,50.0,20.0,50.0,-50.0,50.0,34.375,25.0,30.0,50.0,30.0,50.0,-10.0,10.0,-0.0,-0.0,-0.0,70.0,10.0,-5.0,20.0,-0.0,-0.0,-10.0,-25.0,-10.0,-10.0,25.0,75.0,-20.0,-35.0,-0.0,50.0,3.3333333333333335,7,7,7,7,7,7,7,1,7,1,7,1,7,7.0,21.0,"Young Adult",441.0,1,,,1,,,,,,4,5,2,2,,"5FF13810D33D479986EB784DEACE00DD","d5921ee8-0165-4ce0-8fa0-a71c16b9653f","251a5fa8-917c-4ed3-8cde-642df604367d","251a5fa8-917c-4ed3-8cde-642df604367d"
1,0,19775,19775,0,"156.146.39.79",100.0,640.0,1,19775,"R_6Vr0vmOXNalKERn",,,,,"32.7797","-96.8022","anonymous","EN",1,6,0.8333333333333334,4,0.75,6,0.8333333333333334,4,0.5,6,0.8333333333333334,0.75,"I had a BBQ and watched the most recent basketball game with some pals this past weekend.",6,3,5,4,3,5,3,2,3,4,5,3,5,6,4.083333333333333,6,5,5,3,4.666666666666667,4,3,6,2,3.0,1,2,2,2,2,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,2,2,2,1,2,2,2,2,1,1,1,1,1,1,2,2,2,1,1,-1,-1,-1,-1,1,-1,1,1,1,1,1,1,-1,1,1,1,1,1,1,-1,1,1,-1,-1,-1,1,-1,-1,-1,-1,1,1,1,1,1,1,-1,-1,-1,1,40.0,71.0,86.0,60.0,75.0,84.0,31.0,42.0,57.0,57.0,42.0,59.0,47.0,61.0,39.0,73.0,55.0,75.0,72.0,72.0,82.0,54.0,31.0,46.0,73.0,20.0,47.0,39.0,97.0,90.0,38.0,12.0,37.0,47.0,41.0,42.0,55.0,45.0,59.0,19.0,20.0,84.0,40.0,-71.0,-86.0,-60.0,-75.0,84.0,-31.0,42.0,57.0,42.0,59.0,47.0,61.0,-39.0,73.0,55.0,12.375,75.0,72.0,72.0,82.0,-54.0,31.0,46.0,-73.0,-20.0,-47.0,39.0,-97.0,-90.0,2.769230769230769,-38.0,-12.0,37.0,47.0,41.0,42.0,55.0,45.0,-59.0,-19.0,-20.0,84.0,16.916666666666668,6,4,5,6,6,5,3,6,2,7,1,6,2,4.0,25.0,"Young Adult",625.0,1,,1,,,,,,,5,10,3,2,,"F723E5F0A7DE46AE85CBE317980BD88B","0297550a-e89d-4982-b312-534def5b8e99","251a5fa8-917c-4ed3-8cde-642df604367d","251a5fa8-917c-4ed3-8cde-642df604367d"
1,1,19775,19775,0,"37.120.202.91",100.0,640.0,1,19775,"R_62y9WnBOcELN7P7",,,,,"37.751","-97.822","anonymous","EN",1,5,0.6666666666666666,4,0.75,6,0.8333333333333334,5,0.6666666666666666,5,0.6666666666666666,0.7166666666666667,"I took advantage of some much-needed self-care over the weekend by treating myself to a spa day and a cozy movie night with friends.",3,5,2,2,4,4,4,3,5,2,4,2,6,2,3.5,6,6,2,6,6.0,5,4,3,5,4.666666666666667,1,2,1,2,2,1,2,1,1,1,1,1,1,,1,1,1,1,1,1,2,2,2,1,2,1,2,1,2,2,,2,2,2,1,1,2,2,2,2,1,1,-1,1,-1,-1,1,-1,1,1,1,1,1,1,,1,1,1,1,1,1,-1,-1,-1,1,-1,1,-1,1,-1,-1,,-1,-1,-1,1,1,-1,-1,-1,-1,1,35.0,56.0,79.0,32.0,68.0,72.0,66.0,58.0,51.0,76.0,36.0,43.0,41.0,17.0,72.0,69.0,75.0,24.0,41.0,52.0,30.0,63.0,79.0,34.0,46.0,44.0,28.0,87.0,55.0,5.0,73.0,46.0,69.0,64.0,27.0,52.0,70.0,44.0,33.0,40.0,66.0,25.0,35.0,-56.0,79.0,-32.0,-68.0,72.0,-66.0,58.0,76.0,36.0,43.0,41.0,17.0,,69.0,75.0,,24.0,41.0,52.0,30.0,-63.0,-79.0,-34.0,46.0,-44.0,28.0,-87.0,55.0,-5.0,-2.769230769230769,-73.0,,-69.0,-64.0,-27.0,52.0,70.0,-44.0,-33.0,-40.0,-66.0,25.0,,6,7,5,4,6,5,6,3,5,5,3,6,2,4.9,25.0,"Young Adult",625.0,2,,1,,,,,,,5,8,3,2,,"F16D0B48B676411FACDE38A2A1E4BE4B","3f4e4808-1160-46bf-9a99-ae0989a346b1","251a5fa8-917c-4ed3-8cde-642df604367d","251a5fa8-917c-4ed3-8cde-642df604367d"
1,1,19775,19775,0,"107.143.139.64",100.0,442.0,1,19775,"R_6Cl7uzCIcgWfXtt",,,,,"42.5403","-83.379","anonymous","EN",1,5,0.6666666666666666,4,0.75,6,0.8333333333333334,6,0.8333333333333334,4,0.5,0.7166666666666667,"I played video game on Saturday",5,5,5,6,6,5,3,7,6,7,6,3,5,6,5.583333333333333,5,3,4,4,4.0,4,2,5,3,3.0,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,2,1,1,2,2,2,2,2,1,2,2,1,2,1,1,2,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,1,1,-1,89.0,62.0,72.0,66.0,64.0,77.0,48.0,52.0,50.0,77.0,71.0,72.0,81.0,64.0,82.0,70.0,62.0,68.0,79.0,68.0,26.0,82.0,75.0,79.0,21.0,20.0,16.0,64.0,31.0,41.0,23.0,6.0,25.0,33.0,51.0,12.0,29.0,62.0,38.0,50.0,73.0,14.0,89.0,62.0,72.0,66.0,64.0,77.0,48.0,-52.0,77.0,71.0,72.0,81.0,64.0,82.0,70.0,62.0,62.8125,68.0,79.0,68.0,-26.0,82.0,75.0,79.0,-21.0,-20.0,-16.0,64.0,31.0,-41.0,32.46153846153846,-23.0,-6.0,-25.0,-33.0,51.0,-12.0,-29.0,62.0,-38.0,50.0,73.0,-14.0,4.666666666666667,5,5,5,4,3,3,5,4,4,4,4,5,3,4.1,40.0," Middle-Age Adult",1600.0,1,,,,1,,,,,7,11,3,2,,"04F4AA99175443C797D2A01BD9F71DB1","5637d4c2-16c6-49b4-8a7c-24c5a2bdc76c","251a5fa8-917c-4ed3-8cde-642df604367d","251a5fa8-917c-4ed3-8cde-642df604367d"
1,1,19775,19775,0,"68.235.32.228",100.0,736.0,1,19775,"R_7Nn6zscME02Cdup",,,,,"41.871","-87.6289","anonymous","EN",1,5,0.6666666666666666,4,0.75,5,0.6666666666666666,4,0.5,2,0.16666666666666666,0.5499999999999999,"i go gym on weekends",4,5,3,5,3,2,6,2,2,3,4,1,7,5,4.083333333333333,7,4,2,6,5.666666666666667,7,5,4,4,5.333333333333333,1,1,1,1,1,1,2,1,1,1,1,2,2,1,1,1,1,1,1,2,2,1,1,2,2,2,1,2,2,2,2,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,-1,1,1,1,1,-1,-1,1,1,1,1,1,1,-1,-1,1,1,-1,-1,-1,1,-1,-1,-1,-1,1,1,1,1,1,1,-1,-1,-1,1,52.0,81.0,80.0,58.0,48.0,68.0,6.0,77.0,48.0,62.0,55.0,66.0,77.0,63.0,59.0,56.0,13.0,53.0,57.0,54.0,83.0,18.0,67.0,79.0,80.0,27.0,76.0,70.0,64.0,54.0,74.0,11.0,26.0,94.0,38.0,54.0,65.0,27.0,52.0,55.0,49.0,80.0,52.0,81.0,80.0,58.0,48.0,68.0,-6.0,77.0,62.0,55.0,66.0,-77.0,-63.0,59.0,56.0,13.0,39.3125,53.0,57.0,54.0,-83.0,-18.0,67.0,79.0,-80.0,-27.0,-76.0,70.0,-64.0,-54.0,-1.6923076923076923,-74.0,-11.0,26.0,94.0,38.0,54.0,65.0,27.0,-52.0,-55.0,-49.0,80.0,11.916666666666666,6,7,7,6,6,3,5,7,1,5,3,6,2,4.6,28.0,"Young Adult",784.0,1,1,,,,,,,,5,9,2,1,,"43EE05B1C9A14B2CA3D27C96E04674DE","e583c76a-e5eb-4bdc-966d-57e43e327eb8","251a5fa8-917c-4ed3-8cde-642df604367d","251a5fa8-917c-4ed3-8cde-642df604367d"
1,1,19775,19775,0,"64.106.111.97",100.0,1354.0,1,19775,"R_3ma5rIRatuYy9Ki",,,,,"35.0813","-106.6212","anonymous","EN",1,3,0.3333333333333333,4,0.75,5,0.6666666666666666,2,0.16666666666666666,1,0.0,0.3833333333333333,"I went out to the park.",5,5,6,3,2,3,5,6,6,6,6,5,3,3,4.666666666666667,2,6,5,3,3.6666666666666665,2,2,6,2,2.0,1,2,1,1,2,2,2,1,1,1,1,2,2,2,1,1,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,-1,1,1,-1,-1,-1,1,1,1,1,-1,-1,-1,1,1,-1,1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,70.0,35.0,82.0,39.0,14.0,45.0,33.0,50.0,50.0,85.0,76.0,58.0,89.0,47.0,31.0,21.0,3.0,40.0,26.0,51.0,17.0,47.0,13.0,43.0,,0.0,0.0,45.0,34.0,7.0,0.0,6.0,10.0,21.0,13.0,7.0,15.0,16.0,15.0,,,36.0,70.0,-35.0,82.0,39.0,-14.0,-45.0,-33.0,50.0,85.0,76.0,58.0,-89.0,-47.0,-31.0,21.0,3.0,11.875,-40.0,26.0,51.0,-17.0,-47.0,-13.0,43.0,,-0.0,-0.0,-45.0,-34.0,-7.0,,-0.0,-6.0,-10.0,-21.0,-13.0,-7.0,-15.0,-16.0,-15.0,,,-36.0,,5,6,6,5,6,6,6,5,3,3,5,5,3,5.1,23.0,"Young Adult",529.0,1,,,,1,,,,,5,5,4,9,,"5B5B344059C248FA9A2C4E1B7DCAEC6D","a67046a3-92a0-45a8-97af-ed235687bb60","251a5fa8-917c-4ed3-8cde-642df604367d","251a5fa8-917c-4ed3-8cde-642df604367d"
